% Model,SOFC - BV-MS.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 7 2024, 19:38"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
72,3.6598323165860653E-4,0.018418796974132012,3.933817282473307E-4,0.02042878055698552,0.006063705826820212
73,2.024977645266835E-4,0.011948881482681459,3.8917860794200035E-4,0.009472888204432135,0.005601288834912116
74,1.881678664771419E-4,0.008434878700277468,3.85339243665305E-4,0.004158940502106038,0.00518181270795315
75,1.7519007996507952E-4,0.006246371016595343,3.8156482431266926E-4,0.0021377571590438546,0.004802992154020973
76,1.632080881088603E-4,0.004711365013863344,3.776966849801215E-4,0.001803761595009478,0.00445828949931695
77,1.520830567308363E-4,0.0035697101506631003,3.7368387117383823E-4,0.0019150668602673409,0.004141969410913935
78,1.4173027516677827E-4,0.002705692380429675,3.695324017241177E-4,0.0020016624914210314,0.0038500210623618396
79,1.3208941678268074E-4,0.0020520247558575575,3.6526980920911843E-4,0.0020122055055473076,0.00357973683671181
80,1.2311045970063065E-4,0.0015605356121104097,3.6092882741618537E-4,0.0019672920729008623,0.0033291462036380095
81,1.147480981763569E-4,0.0011944302074912594,3.5654129345656627E-4,0.0018893964804873997,0.003096647580783538
82,1.0696005480179599E-4,9.247854277389191E-4,3.521353905196738E-4,0.0017946632034940876,0.002880837123809948
83,9.970679228366916E-5,7.290294057674913E-4,3.4773446645963295E-4,0.001693135423390492,0.0026804489562500013
84,9.295142156292733E-5,5.894808464242304E-4,3.433571005988547E-4,0.0015906029095704322,0.002494326803651103
85,8.665962059083943E-5,4.921063836490688E-4,3.39017529001596E-4,0.0014904245681348664,0.0023214072380367034
86,8.079945925505446E-5,4.2557782473378377E-4,3.3472625746875154E-4,0.0013940861737492102,0.0021607131538526982
87,7.534127022454726E-5,3.8084361291741627E-4,3.304908394525132E-4,0.0013024992842785822,0.002011344781197636
88,7.025747800237904E-5,3.5087517910138173E-4,3.2631638838495207E-4,0.0012158293636225618,0.0018724722968599418
89,6.552243586428566E-5,3.3053143730201774E-4,3.2220616691838055E-4,0.0011343574866299624,0.0017433317157971205
90,6.111231306392214E-5,3.1629499233789816E-4,3.1816205709606153E-4,0.0010580213480286553,0.001623216717691605
91,5.700495883665801E-5,3.0588885332225876E-4,3.141847160031905E-4,9.866389975970264E-4,0.0015114778316864849
92,5.3179769517797526E-5,2.9788254432316425E-4,3.1027417808688056E-4,9.199322412858085E-4,0.0014075153866155452
93,4.961758513031931E-5,2.914131214597843E-4,3.0642948923897815E-4,8.576241124032883E-4,0.0013107757902065056
94,4.6300581985806505E-5,2.8594780642746153E-4,3.026497498121821E-4,7.995018824711277E-4,0.001220743944160706
95,4.321215906608396E-5,2.811692272057505E-4,2.9893395497096014E-4,7.452915330008915E-4,0.0011369441654651312
96,4.0336874587235134E-5,2.7689287680145907E-4,2.952802631261656E-4,6.94766434303499E-4,9.499050214701534E-4
NaN,NaN,NaN,NaN,NaN,NaN
97,0.14382122563809333,0.036710417223251766,4.387272349994111E-4,0.03918312263366744,0.006176528422860267
98,3.918818975803345E-4,0.02113713801440762,4.3155485069294345E-4,0.022960893061771525,0.006035951875253479
99,2.116796422848655E-4,0.013732586068513068,4.272773865521768E-4,0.01085986305538157,0.0055983963861777454
100,1.976470139756158E-4,0.009712676809505836,4.2324152807307456E-4,0.004810456501982541,0.005200047271147215
101,1.8488915377290767E-4,0.007209303697605995,4.1916461352454017E-4,0.002391470017368546,0.0048394348696976066
102,1.730547478298048E-4,0.005448463912565946,4.149287409409757E-4,0.0018938569722549664,0.004510540333033869
103,1.620177679907585E-4,0.004135140787386635,4.105148414161341E-4,0.001995854926079179,0.004208008214932542
104,1.517014558103429E-4,0.003138409641269374,4.0594586505090645E-4,0.0021100535534356365,0.00392799514899854
105,1.420507475526365E-4,0.002382983837647352,4.012589320643074E-4,0.0021485276374945666,0.0036678996907804095
106,1.3302029232625397E-4,0.0018148131258097612,3.9649322232712425E-4,0.0021244025347240104,0.0034258674538189204
107,1.245695186324481E-4,0.0013918361052662107,3.9168410803424106E-4,0.0020605310581900712,0.0032004498625924434
108,1.1666090116522889E-4,0.001081037133823808,3.8686182210636704E-4,0.0019741080188122183,0.00299039563589981
109,1.0925933099257445E-4,8.564195079776718E-4,3.820507627594935E-4,0.0018767677901687253,0.00279457786815893
110,1.0233195941440913E-4,6.97457691890515E-4,3.7726996168316334E-4,0.0017756371281665974,0.0026119693199353543
111,9.584812773872735E-5,5.87658553620662E-4,3.7253371265773104E-4,0.0016746774797870316,0.0024416284559860635
112,8.977919895287401E-5,5.136226343194609E-4,3.678525652324824E-4,0.0015760793475607104,0.002282685456375164
113,8.409842496730632E-5,4.645609591879377E-4,3.6323369785624493E-4,0.0014813215416672842,0.00213433710573668
114,7.878082158178661E-5,4.321731915841246E-4,3.586818834594972E-4,0.0013908598504554371,0.0019958462805576165
115,7.380309309212872E-5,4.1048470463997383E-4,3.5419993608989204E-4,0.0013050366129145673,0.0018665292644419753
116,6.91434631071362E-5,3.9547550778525216E-4,3.4978952459771784E-4,0.0012238794466712531,0.0017457515034757826
117,6.478158048163424E-5,3.845683621394017E-4,3.4545100648529487E-4,0.0011472140927742832,0.0016329258614446276
118,6.069842579633663E-5,3.762030503277534E-4,3.411838968153414E-4,0.0010749426773800257,0.0015275094604476035
119,5.687623353278177E-5,3.6942516937120537E-4,3.369873467845464E-4,0.0010070519959599193,0.0014290002443410736
120,5.329840555472963E-5,3.636690870153652E-4,3.32860062925661E-4,9.432699716433924E-4,0.0013369319640087402
