% Model,SOFC - BV-MS.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 7 2024, 14:08"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
656,1.2450422278920364E-4,0.0025044979057251963,3.2265806412269785E-4,0.0016656796234304904,0.003404897450831371
657,1.1811406765548812E-4,0.0018783593168855695,3.1883594560398455E-4,0.0017079209642202298,0.0032247472885909094
658,1.1205326634706356E-4,0.0014078001194481615,3.1492765775355356E-4,0.001708562039605345,0.0030545769953617594
659,1.0630473359459419E-4,0.0010573747971836633,3.109642817111296E-4,0.0016797417036899232,0.002893726249262944
660,1.0085236390642245E-4,7.995423619785268E-4,3.069742746365783E-4,0.001632559568492177,0.0027416285733389664
661,9.56809146763167E-5,6.129972070535025E-4,3.029818852388218E-4,0.0015747064210958916,0.0025977693562260957
662,9.07760041876215E-5,4.8121822226631993E-4,2.990067023044853E-4,0.0015113161704517345,0.0024616680419598256
663,8.612397518628685E-5,3.910970750793763E-4,2.95064210200596E-4,0.001445641880236592,0.0023328795815166304
664,8.171185665536269E-5,3.318305243971866E-4,2.9116577751202717E-4,0.0013793347925482862,0.00221098469368812
665,7.752729129058697E-5,2.9430123600940555E-4,2.8731974308222825E-4,0.0013138710472655171,0.0020955929058956916
666,7.355855920155515E-5,2.710745678682496E-4,2.835319879976082E-4,0.0012501594332540772,0.0019863452149250058
667,6.979459876753663E-5,2.5660712122700213E-4,2.798062497477509E-4,0.0011885722616415118,0.0018829000674801038
668,6.622484930004478E-5,2.471822796415629E-4,2.7614468261506276E-4,0.0011293199435165528,0.0017849376581816814
669,6.283931511299211E-5,2.405231575613085E-4,2.725483717630269E-4,0.0010725672971476513,0.001692157849410381
670,5.9628511441020386E-5,2.3533349785767433E-4,2.690174173466933E-4,0.0010183249231442326,0.0016042753435839949
671,5.65834294139223E-5,2.3091427108354754E-4,2.6555123411126867E-4,9.665922624517453E-4,0.0015210241827154176
672,5.369555160886057E-5,2.2690621218590242E-4,2.621488598648356E-4,9.173963223390284E-4,0.0014421545238036512
673,5.0956811588766364E-5,2.2313745611829156E-4,2.5880910183864926E-4,8.70575270649496E-4,0.0013674267337146888
674,4.835951566204466E-5,2.1953119879135683E-4,2.555303987380355E-4,8.26075587416206E-4,0.0012966168582449252
675,4.5896402894012405E-5,2.160559523655902E-4,2.523111637405736E-4,7.838535491845809E-4,0.0012295140955624526
676,4.356059349417612E-5,2.1270385846102488E-4,2.4914962287159273E-4,7.437979082913296E-4,0.0011659195302175186
677,4.1345570090591214E-5,2.0947151031214112E-4,2.460440687799247E-4,7.058097824994106E-4,9.930078339484103E-4
NaN,NaN,NaN,NaN,NaN,NaN
678,0.1430619675394347,0.03423056720614859,4.0201489195959957E-4,0.04067444118812883,0.00507696985781677
679,2.3598478464602424E-4,0.020056722903712743,3.9579901093792283E-4,0.021656656759032566,0.00488625308549595
680,1.7194842214036046E-4,0.013055357816999886,3.9177556369733845E-4,0.010242907952086842,0.004601886716881494
681,1.6283301982228864E-4,0.009225804529488587,3.8803021485377863E-4,0.004710449501057123,0.0043423292283471995
682,1.547316594042692E-4,0.00682184772963381,3.842565532201616E-4,0.0023738931488846496,0.0041084318390082995
683,1.471882223596016E-4,0.0051261036430018374,3.8033935895926443E-4,0.001696415795085521,0.00389466329978633
684,1.400586006513299E-4,0.0038614334597037066,3.762521795184813E-4,0.0016887951449299028,0.003696005973157657
685,1.3328845715950718E-4,0.002903230937941672,3.720087357487951E-4,0.001785528828988713,0.0035093645191852135
686,1.2685105013117944E-4,0.0021778430964144555,3.6763850176194514E-4,0.0018471913938417565,0.003333073560641347
687,1.2072746958622827E-4,0.0016327109337338564,3.6317749446217195E-4,0.0018628562969624325,0.0031661898980719716
688,1.1490137476771904E-4,0.0012273344818214407,3.5866123233685996E-4,0.0018434522092065854,0.0030080682362002235
689,1.0935781513580737E-4,9.30211827375281E-4,3.541212930966276E-4,0.001801487859259239,0.002858179283132921
690,1.0408289456153701E-4,7.168347700142337E-4,3.495839619568467E-4,0.0017453672585168794,0.0027160436786461822
691,9.90635083374694E-5,5.680014960393909E-4,3.450698377592544E-4,0.0016811771873339355,0.0025812239623526716
692,9.428729283936823E-5,4.682117720698604E-4,3.4059475462914135E-4,0.001613075868836401,0.002453309575073784
693,8.974243064980837E-5,4.043451279191711E-4,3.3617044502228416E-4,0.0015439154542207262,0.002331920225886448
694,8.541770045556909E-5,3.6520041819744617E-4,3.3180533746884704E-4,0.0014751573156639968,0.002216700021045847
695,8.130240522232208E-5,3.4180030376086223E-4,3.275050854681815E-4,0.001407749707523138,0.0021073198442469973
696,7.73864149277032E-5,3.2768287769477736E-4,3.2327312323421976E-4,0.0013424780317032666,0.002003469717149819
697,7.366008541480272E-5,3.186764621686098E-4,3.191115666927168E-4,0.0012796072782215863,0.001904858141503568
698,7.011423119726298E-5,3.123388258581932E-4,3.1502132393995794E-4,0.0012191230443833812,0.0018112071810511016
699,6.674007291802408E-5,3.0732369159146045E-4,3.1100234522459343E-4,0.0011611673363187678,0.001722255679392591
700,6.35292855772813E-5,3.0293469137635144E-4,3.0705398214916457E-4,0.0011055472310804973,0.0016377585564126417
701,6.0473956555198225E-5,2.9883882338243163E-4,3.0317501639846845E-4,0.0010524649377080318,0.0015574825217454127
702,5.756654129999899E-5,2.948834105428879E-4,2.9936407082798924E-4,0.0010018454859359303,0.0014812074065133508
703,5.479986887874628E-5,2.9100829660248133E-4,2.9561954833836934E-4,9.535494004687959E-4,0.0014087270541442046
704,5.2167149701462236E-5,2.872003475779746E-4,2.9193963261032465E-4,9.075774171002029E-4,0.0013398473943581045
705,4.9661934109744685E-5,2.834624337183445E-4,2.883226190081721E-4,8.637881474801699E-4,0.001274384063996818
706,4.727807216100859E-5,2.7980361525950894E-4,2.847667876721397E-4,8.220924315971038E-4,0.001212161090274759
707,4.5009690495003205E-5,2.762331611418999E-4,2.812703045518746E-4,7.823730802431373E-4,0.001153012757765477
708,4.285122385690988E-5,2.727577724734809E-4,2.7783146464692947E-4,7.446236984083336E-4,9.85039512416323E-4
NaN,NaN,NaN,NaN,NaN,NaN
709,0.11850955579458808,0.040154472606003605,4.2999235647750997E-4,0.0453032000610449,0.005092582907578375
710,2.438667496141773E-4,0.02360188633650738,4.2401106441677586E-4,0.024711500348825036,0.004914120195397981
711,1.8208984022767246E-4,0.015386096594865409,4.198258563367622E-4,0.01191668813119606,0.0046432378776738465
712,1.7310825086499015E-4,0.010894458514572682,4.1584698202240067E-4,0.0055547669793310425,0.004393888238382253
713,1.6508556696039346E-4,0.00807394077877655,4.118130367388093E-4,0.002777643440171548,0.004168828959906216
714,1.5758358691772198E-4,0.006077876405943475,4.075925262590521E-4,0.0018764789781020638,0.003963196779974006
715,1.504715066125558E-4,0.004583032315939102,4.0317549679898956E-4,0.001809325727055993,0.003772047959488465
716,1.4369838557377876E-4,0.0034470121247635018,3.9858796625383915E-4,0.001917413962419494,0.0035922841939994856
717,1.3723889319724696E-4,0.0025851964163803023,3.938687239937596E-4,0.002002391028706129,0.0034221926687469715
718,1.3107458301546765E-4,0.0019368853304397207,3.8905956274692586E-4,0.002037496227675657,0.003260805994106519
719,1.2518981500173518E-4,0.0014549360107336594,3.8419903540151326E-4,0.0020315182047838548,0.0031074933001751653
720,1.1957078803424609E-4,0.001102642651909507,3.7932018378740315E-4,0.0019970416336060467,0.002961769556744006
721,1.1420506666734432E-4,8.511376452967137E-4,3.7444990822904227E-4,0.0019445574108133995,0.002823203618565668
722,1.0908101724124066E-4,6.776879133997336E-4,3.6960912736617475E-4,0.001881669605428916,0.002691402249539137
723,1.041876675421648E-4,5.635327965641863E-4,3.64813477571718E-4,0.0018135200225054514,0.0025660054139416137
724,9.951463313690049E-5,4.924447558560085E-4,3.6007452464177907E-4,0.0017428136573575564,0.002446676232715637
725,9.505196529681618E-5,4.503920965428887E-4,3.5540044088667517E-4,0.0016718308871680842,0.0023330993875338383
726,9.079016489382876E-5,4.262591785536191E-4,3.5079669961604485E-4,0.001601117684209173,0.002224977336520479
727,8.672013618362373E-5,4.122567902270367E-4,3.462667185075636E-4,0.0015319524462292845,0.0021220293796906813
728,8.283318691432065E-5,4.035701103419263E-4,3.4181227844311084E-4,0.0014646985165686288,0.002023988191680029
729,7.91209933555927E-5,3.9746763686816176E-4,3.374340792428097E-4,0.001399707974375867,0.0019306067406728716
730,7.557567142806374E-5,3.925058178035412E-4,3.331318759458896E-4,0.0013373479902980536,0.0018416545160362002
731,7.218973035269658E-5,3.879770117088527E-4,3.2890485614507734E-4,0.0012775524005896907,0.001756910784453879
732,6.895598011257418E-5,3.8356900729758663E-4,3.247517588879674E-4,0.0012203440770959357,0.0016761651580992863
733,6.586753821008036E-5,3.791585521126995E-4,3.206710597407088E-4,0.0011655981185749154,0.001599218103217843
734,6.291783900575315E-5,3.7472983880653006E-4,3.166608421304403E-4,0.0011131928647039164,0.0015258815740330591
735,6.0100629305358486E-5,3.7029213846209984E-4,3.127192169543352E-4,0.001063032899624347,0.0014559796711347292
736,5.740996665523786E-5,3.658693600951803E-4,3.088444434719581E-4,0.0010151690596895777,0.001389343399711591
737,5.48401428928457E-5,3.614940507754906E-4,3.050345719897732E-4,9.694820567752561E-4,0.0013258149168612896
738,5.2385748436455044E-5,3.571901220843832E-4,3.012876971293713E-4,9.258223878159408E-4,0.0012652443697993923
739,5.004161389853666E-5,3.529746433000663E-4,2.9760202276731966E-4,8.840987007416498E-4,0.0012074884825140674
740,4.780278979057299E-5,3.4885455332267864E-4,2.9397579604768543E-4,8.442813488675349E-4,0.0011524120669534768
741,4.5664564705295026E-5,3.4483866491431494E-4,2.904073514689411E-4,8.061978777165919E-4,9.878468594317904E-4
NaN,NaN,NaN,NaN,NaN,NaN
742,0.10133266565673084,0.048499965117164465,4.403003751374771E-4,0.05139952442066645,0.005103443667508519
743,2.554921948459548E-4,0.028641233534106462,4.342061697482271E-4,0.029250092786258744,0.004938070471747734
744,1.9601451380773038E-4,0.018710419922042927,4.2986930693409987E-4,0.014589802845088696,0.004681868397357068
745,1.8710652566077E-4,0.013280914864969963,4.257062825812279E-4,0.006960878338151452,0.004444692698244214
746,1.7914058398935863E-4,0.00987171943174396,4.2144458203295296E-4,0.003485656795262373,0.00422959882148801
747,1.7165507236560062E-4,0.007448106166736999,4.170143820351176E-4,0.0021911978311788373,0.004032883801827065
748,1.645321164110563E-4,0.005623141028324815,4.1239594742848183E-4,0.001989984604762093,0.003850108153896577
749,1.5772865315571765E-4,0.004230193194563688,4.076038052075652E-4,0.002100983025098914,0.0036781379456189236
750,1.512199247246536E-4,0.0031703252800665167,4.026768202745229E-4,0.002217522616343768,0.0035151786704123293
751,1.4498746252438702E-4,0.0023713751919807323,3.976600466593925E-4,0.00228049015476232,0.0033602316749473202
752,1.3901614862521137E-4,0.0017771695751542037,3.9259567085853905E-4,0.002291842137595129,0.0032126624058416175
753,1.3329299078560557E-4,0.0013434866768783165,3.875190970121748E-4,0.002266414619784514,0.0030720149321189793
754,1.2780678326786298E-4,0.0010354627818110614,3.824584186927714E-4,0.0022180024733142773,0.002937902494134951
755,1.2254727622230984E-4,8.253433687336032E-4,3.7743538630938576E-4,0.0021558413346701405,0.002809977458989358
756,1.1750488943934309E-4,6.898884782659053E-4,3.7246572309086783E-4,0.0020854864005338957,0.002687920880721088
757,1.1267056480265062E-4,6.083276779853096E-4,3.6756139631871464E-4,0.0020108314554901233,0.0025714343135027746
758,1.0803562914419742E-4,5.624115778495869E-4,3.627294313958342E-4,0.0019345135384096978,0.002460235755208602
759,1.0359176736232455E-4,5.377329442105191E-4,3.579744550689013E-4,0.0018587947373322465,0.002354063488788735
760,9.93310449881251E-5,5.244701159583864E-4,3.532993312959954E-4,0.0017849471103858776,0.002252670930216092
761,9.524584002336622E-5,5.167422084836259E-4,3.487056538369797E-4,0.0017130163598630625,0.0021558252284356607
762,9.13288466652681E-5,5.113742634071725E-4,3.441934846396638E-4,0.0016430034582378724,0.002063308158840113
763,8.757311011206422E-5,5.067789428446092E-4,3.3976296739516866E-4,0.0015754892951394194,0.001974914446630224
764,8.397197037417304E-5,5.02260188168593E-4,3.354123279858004E-4,0.0015106319966839647,0.0018904447966703642
765,8.051898859499177E-5,4.975459611258823E-4,3.3113952179014363E-4,0.001447986186045668,0.0018097113719921399
766,7.720801388038779E-5,4.925579195163011E-4,3.269430110061054E-4,0.001387968348243186,0.0017325398707419306
767,7.40331999324296E-5,4.8732762307497645E-4,3.228205782240788E-4,0.0013304774322411195,0.001658764925109959
768,7.09889490678448E-5,4.819242414211366E-4,3.1876990889628836E-4,0.0012754397209273124,0.001588227919389085
769,6.80698743050434E-5,4.764129167007536E-4,3.147887443627785E-4,0.0012228197759128032,0.00152077917995242
770,6.527082693850211E-5,4.708494016697431E-4,3.1087450638270133E-4,0.0011723579066012673,0.0014562751158882046
771,6.258685599806749E-5,4.652775682894426E-4,3.0702504073716526E-4,0.0011238077505487272,0.0013945793286611512
772,6.0013208498250426E-5,4.5973079964378965E-4,3.0323856268556963E-4,0.001077272633559934,0.0013355644481230443
773,5.754536156277395E-5,4.5424402027398515E-4,2.995132328854412E-4,0.0010327040040315105,0.0012791076407411934
774,5.517895947404006E-5,4.488429083517393E-4,2.9584728053042E-4,9.900278757742783E-4,0.001225092289639026
775,5.290982804226859E-5,4.4354332510815363E-4,2.922387967919997E-4,9.491156125450575E-4,0.001173408174300682
776,5.0733976260351555E-5,4.383458551012619E-4,2.886861565610524E-4,9.098388426988614E-4,0.0011239492899124486
777,4.8647564878487515E-5,4.3324970451026536E-4,2.8518795343631303E-4,8.722251551080319E-4,9.669651203175406E-4
NaN,NaN,NaN,NaN,NaN,NaN
778,0.08863270381025423,0.06103672450086222,4.3395048275784943E-4,0.06156636505766315,0.0050624749177538425
779,2.7104126949996767E-4,0.0363273484311656,4.276022912688955E-4,0.036791923522862285,0.004911971446484696
780,2.1398952718775722E-4,0.023814821013905425,4.230865223302913E-4,0.019105165041613865,0.004673821149343774
781,2.0513860033527116E-4,0.01696380267196151,4.1884469614015613E-4,0.0094151430243278,0.004451359615671667
782,1.9723653347243473E-4,0.012665255544875598,4.145750369699072E-4,0.0047439337086964285,0.004249227484829467
783,1.897931532656105E-4,0.009592569819008825,4.100770162162175E-4,0.0027964119411486273,0.00406439176524661
784,1.8268818114166568E-4,0.007260542900800564,4.05346334192433E-4,0.00230830448668222,0.0038926647129917716
785,1.7587846784258642E-4,0.005467075774113339,4.0042959054818777E-4,0.0023758491743224312,0.0037310220766796644
786,1.6934051014272077E-4,0.004094858350656385,3.953825503302209E-4,0.0025248462936243933,0.0035776494030794817
787,1.6305627824523574E-4,0.003056027427355698,3.9025665187254196E-4,0.0026231305885038346,0.0034315086677088815
788,1.5701102273957997E-4,0.0022817437716849878,3.8509637016632297E-4,0.0026592867680022506,0.0032919783814604857
789,1.5119281868914786E-4,0.0017168588363124292,3.7993754536270324E-4,0.002646627794141106,0.0031586260749133566
790,1.455916388534661E-4,0.0013175605514738746,3.7480777267606685E-4,0.0026020661776966552,0.0030311034109497237
791,1.4019863795845542E-4,0.001048630984518534,3.6972782587934287E-4,0.002537539111586824,0.002909105028848718
792,1.3500570137758952E-4,8.798490353598237E-4,3.647126261309831E-4,0.0024625173923296362,0.0027923545962311976
793,1.3000520898144314E-4,7.830326738821473E-4,3.5977245953481885E-4,0.0023826168673783646,0.0026805946315355245
794,1.251898843755549E-4,7.325399011059177E-4,3.5491392199118516E-4,0.0023001631374151054,0.002573587745238496
795,1.2055282313451458E-4,7.084449607496231E-4,3.5014103459692184E-4,0.0022178834810380457,0.0024711105596004596
796,1.1608737599379781E-4,6.974753379014343E-4,3.454550336648376E-4,0.002136789354830973,0.0023729528797858854
797,1.1178717472714952E-4,6.920712359422802E-4,3.4085657852205974E-4,0.002057820128387274,0.002278914502529957
798,1.0764605364477592E-4,6.883712053208604E-4,3.363451962355834E-4,0.001980842475421509,0.0021888079295796685
799,1.0365811248083346E-4,6.845999909913081E-4,3.3191944693343825E-4,0.00190638438813298,0.002102452249607523
800,9.981763700836862E-5,6.800593323586256E-4,3.2757748816184234E-4,0.0018343382638916423,0.0020196770004372823
801,9.611913204960402E-5,6.746087754354542E-4,3.2331720110491776E-4,0.0017645729586787476,0.001940319917858144
802,9.255731057319375E-5,6.683140967138038E-4,3.19136524718115E-4,0.0016972954725679866,0.0018642286129291195
803,8.91271052849343E-5,6.613440511733297E-4,3.150333313308432E-4,0.0016325718702821597,0.0017912565599326395
804,8.58236161804962E-5,6.538784727437054E-4,3.1100514435052176E-4,0.0015701680276577776,0.0017212665347924186
805,8.2642155381567E-5,6.460707866481995E-4,3.070492778101822E-4,0.0015103827230644059,0.0016541296164225739
806,7.957824698750028E-5,6.38052689515174E-4,3.031631574744999E-4,0.0014529116827815605,0.0015897189774091076
807,7.662752278001957E-5,6.299273959980689E-4,2.99344537176923E-4,0.001397619949235047,0.0015279132717547713
808,7.378575220086072E-5,6.21770176855808E-4,2.9559138698076774E-4,0.0013446163168441727,0.0014685999458823227
809,7.104891473340507E-5,6.136480456708807E-4,2.9190134143392867E-4,0.0012937210305479336,0.0014116723618180084
810,6.841315377326758E-5,6.055983427069157E-4,2.8827266740079187E-4,0.0012448164149588621,0.0013570285483418501
811,6.587473911528132E-5,5.976441656393501E-4,2.8470330411157097E-4,0.0011979076807683404,0.0013045709548079988
812,6.34300872283705E-5,5.898168118109207E-4,2.811912446622919E-4,0.0011528635097241447,0.0012542063104344602
813,6.107573581630003E-5,5.821307451331229E-4,2.7773522949084303E-4,0.0011095408677342872,0.0012058462312845451
814,5.8808357633903974E-5,5.745987197480797E-4,2.743335166462513E-4,0.0010678867997933907,0.0011594064264767515
815,5.6624754210855125E-5,5.672187018461631E-4,2.70984015396121E-4,0.0010279251039320262,0.0010013879346249747
816,4.339414142617965E-5,5.549866213431222E-4,2.67712404734984E-4,8.641551120329369E-4,9.706706496741394E-4
NaN,NaN,NaN,NaN,NaN,NaN
817,0.07885803738913101,0.08174046997100362,4.1685713820339244E-4,0.07827288794775904,0.005001049531736
818,2.951089027181676E-4,0.04941712797331412,4.100235820867846E-4,0.04996119423690192,0.0048645567797900476
819,2.4078525340462097E-4,0.032616012796222414,4.0529174732530456E-4,0.02780645079311139,0.004645200063364272
820,2.3185945551608772E-4,0.023356836117556366,4.009831687609774E-4,0.014298706241407961,0.004439422440070291
821,2.2397178482482408E-4,0.017567247914421533,3.965228816510066E-4,0.007258846466251465,0.004251502705823868
822,2.16528493678231E-4,0.013398183710650389,3.91807351431954E-4,0.0039395897271339644,0.004079377613448386
823,2.0939916357932682E-4,0.010183388975016541,3.868903502445741E-4,0.0028462348367374927,0.003919548001023802
824,2.0254260270148364E-4,0.007676993278072523,3.8182591094214417E-4,0.002849569617438635,0.003769141480929803
825,1.9593478436812333E-4,0.005742416498454795,3.7666917270692265E-4,0.0030783975473150827,0.003626291653826957
826,1.8955644737546457E-4,0.0042675546129700166,3.7146885911160137E-4,0.003248886966261439,0.003489919624330865
827,1.833927367324975E-4,0.0031644842439881625,3.662650591338101E-4,0.00332748016692908,0.0033594012628648043
828,1.7743248906328422E-4,0.0023608233720765195,3.6108869169725646E-4,0.003332469194223422,0.0032343284991143777
829,1.7166690099284674E-4,0.0017990860461985273,3.5596317116822493E-4,0.0032892972651340038,0.0031143913321990866
830,1.6608855964686574E-4,0.0014317933626365918,3.5090573628394174E-4,0.003217123503244748,0.0029993276462653468
831,1.6069086867093554E-4,0.0012152228167869924,3.4592836167550694E-4,0.0031276368958601092,0.002888901248844899
832,1.5546769702428864E-4,0.0011043666109773846,3.410390157062869E-4,0.0030293966426487772,0.0027828935906242993
833,1.504132455594109E-4,0.0010577805069015443,3.362420601345088E-4,0.002928122284346866,0.0026811012375243175
834,1.4552198150336176E-4,0.0010439028082298758,3.315396853775461E-4,0.0028280199224507384,0.002583335200971967
835,1.4078862014829777E-4,0.0010434946437983467,3.2693242945204786E-4,0.002728466622554196,0.002489415460804926
836,1.3620801959927052E-4,0.0010465401005454655,3.224195972880316E-4,0.002632413805251093,0.0023991722274327425
837,1.3177524543164426E-4,0.001048517518410093,3.1799960299722996E-4,0.0025402430989710646,0.0023124449900906456
838,1.27485520144673E-4,0.0010477621824162829,3.1367024379046546E-4,0.0024515231028849485,0.0022290810279776614
839,1.2333422222963368E-4,0.0010439729079829826,3.0942893968617007E-4,0.0023658522096616026,0.0021489340886469963
840,1.1931686424904526E-4,0.001037411091193667,3.0527298246288344E-4,0.002283773372329821,0.002071867381766699
841,1.1542915065396769E-4,0.0010285419770495626,3.0119946729940543E-4,0.0022046675542229865,0.0019977496875481465
842,1.1166690469747457E-4,0.0010178602686322458,2.9720549689991914E-4,0.002129182160949515,0.0019264559939357522
843,1.0802608832183043E-4,0.00100581397315306,2.932882187779654E-4,0.002056395535571936,0.0018578687070894186
844,1.0450281061689247E-4,9.92763907931551E-4,2.894448218871399E-4,0.0019860114730816886,0.001791873754403789
845,1.0109326559654567E-4,9.79013718660797E-4,2.85672622804211E-4,0.001918593938407769,0.0017283624298683855
846,9.779377938025785E-5,9.648038337136382E-4,2.819690389506051E-4,0.0018534569243674186,0.0016672329710748694
847,9.460084587857187E-5,9.503231347190196E-4,2.7833170366473297E-4,0.0017903588019133154,0.0016083866530690134
848,9.151104413469239E-5,9.357224260489875E-4,2.747583020523372E-4,0.0017291727884399908,0.0015517308105844692
849,8.852106495235337E-5,9.211061495147755E-4,2.71246738252469E-4,0.001669947595573105,0.00149717662304176
850,8.562771786288597E-5,9.065570581905415E-4,2.677949437974381E-4,0.0016126590927406578,0.0014446384034063793
851,8.282791246140153E-5,8.921478307948237E-4,2.6440100732993597E-4,0.0015574452005072794,0.001394035683519573
852,8.011864972908829E-5,8.77926407337246E-4,2.610632198856621E-4,0.0015040517120438544,0.0013452908563987473
853,7.749702305640022E-5,8.63929031109065E-4,2.5777995005795307E-4,0.0014521591965908928,0.0012983296719404416
854,7.496021977461154E-5,8.501890544234245E-4,2.545495599341166E-4,0.0014021183900017166,0.001253081754126751
855,7.250552796019196E-5,8.367186548181095E-4,2.513706476919327E-4,0.0013539854195224873,0.001209479832571458
856,7.013032422680958E-5,8.235266870812636E-4,2.482417429117543E-4,0.00130767363110208,0.0011674595193719877
857,6.783206426039553E-5,8.106101722007077E-4,2.451613167099382E-4,0.0012631918050360973,0.001126959526977354
858,6.560829789876711E-5,7.979747283622611E-4,2.4212822347687653E-4,0.0012203967437403194,9.774210360142296E-4
859,5.0502878112230226E-5,7.7462539776319E-4,2.3917370270555298E-4,0.0010219732297602555,9.503533432812755E-4
860,4.917430112146205E-5,7.568093354317006E-4,2.3626358882053856E-4,9.291560210367389E-4,9.239208749460441E-4
NaN,NaN,NaN,NaN,NaN,NaN
861,0.07110537715871086,0.12190017851849805,3.8869158656796443E-4,0.11651905291641144,0.004803477336541007
862,3.305239257697705E-4,0.07642381102792316,3.807071401162033E-4,0.07773550793139024,0.004681487103571936
863,2.788866982864524E-4,0.05120831296058821,3.7540847058493374E-4,0.04542409390718091,0.0044850334594150575
864,2.69788923024574E-4,0.03705004721489704,3.7049935098304156E-4,0.0245538836436983,0.004300092962661761
865,2.619241182510701E-4,0.028226104301632894,3.654900490816547E-4,0.01264736535782135,0.004130749585873612
866,2.545324714859007E-4,0.021858060017156185,3.603737300079663E-4,0.006420908736074203,0.003975616457801222
867,2.474428163849129E-4,0.016800937164965637,3.551653988976867E-4,0.003881293521245183,0.0038315755723662835
868,2.4060004256378485E-4,0.012714561531821142,3.499007827821805E-4,0.0036429312228475614,0.0036959570572461715
869,2.3397492220751084E-4,0.009494099565591479,3.4462013420726413E-4,0.004031410169014824,0.003567004975050804
870,2.2754708498383806E-4,0.007009626729982714,3.3935811959291684E-4,0.004346217810399624,0.003443686489880115
871,2.2130206790645137E-4,0.005140102720317653,3.3414436602236105E-4,0.00449722874152642,0.0033254008453473547
872,2.1522962883090068E-4,0.0037863942836121284,3.2900157686733595E-4,0.004522868987092308,0.0032117701127616664
873,2.0932229683242345E-4,0.0028673543094059977,3.2394602151192536E-4,0.004475426612550259,0.003102522638915457
874,2.0357424658946842E-4,0.0023095912826177683,3.1898855762290166E-4,0.004390480858890102,0.00299743769011006
875,1.9798054165698776E-4,0.0020305840596647564,3.141357131155606E-4,0.004284396428836851,0.002896322620334427
876,1.9253675208244E-4,0.0019336723981244188,3.093907214254274E-4,0.004159563538672043,0.0027989999033127292
877,1.872387581264907E-4,0.0019307857448884228,3.04754412500609E-4,0.004035462900892778,0.0027053016982395745
878,1.8208260338741875E-4,0.001963435711175257,3.0022589945734627E-4,0.003911127863325841,0.0026150725087284664
879,1.7706451479848837E-4,0.002001821726069035,2.9580309360232796E-4,0.0037861368711576276,0.0025281647068720555
880,1.7218083141841233E-4,0.0020331753928042526,2.9148309962655065E-4,0.003666995464352567,0.0024444382868431037
881,1.6742798291338753E-4,0.002053531839011841,2.8726253879976515E-4,0.0035518584605332476,0.0023637593810618075
882,1.6280249626410775E-4,0.002062666258525319,2.831377601845535E-4,0.003440731533995138,0.0022860013357811175
883,1.583010304099302E-4,0.002061733573130017,2.7910503050615905E-4,0.0033336929863931426,0.0022110442380645343
884,1.5392032665807002E-4,0.002052420297415558,2.7516059720701365E-4,0.003228776604106943,0.0021387746795388835
885,1.4965722947459146E-4,0.0020364558886527277,2.713007824307201E-4,0.0031257849415337975,0.002069083282013266
886,1.4550862484168656E-4,0.002015210739686289,2.675220764272869E-4,0.003025901891324971,0.0020018655377664887
887,1.4147151149349348E-4,0.0019899279272650168,2.638211556445713E-4,0.0029303396305370593,0.0019370222927696168
888,1.375429791623354E-4,0.0019615914323642875,2.6019489236029E-4,0.002837847702446046,0.0018744591324312073
889,1.3372020747512528E-4,0.001930980824258887,2.566401571443333E-4,0.0027491102140847416,0.0018140862496792635
890,1.3000045021655687E-4,0.001898686194666375,2.5315410762549804E-4,0.0026645363663645627,0.0017558172949682504
891,1.263810114516236E-4,0.0018651676975790573,2.4973418872286475E-4,0.002583194686647285,0.001699569935684463
892,1.228592811853157E-4,0.0018309382509994082,2.4637798707283974E-4,0.0025052226525424034,0.001645266195978952
893,1.1943272112271141E-4,0.0017962366350099195,2.4308316164634117E-4,0.0024298258760613715,0.0015928304238485617
894,1.1609883402737067E-4,0.0017613011205961213,2.3984757558233712E-4,0.0023568099543913403,0.001542190653092978
895,1.1285519314272183E-4,0.0017264333686773633,2.3666922994916264E-4,0.002285023529571095,0.0014932788435556659
896,1.0969946536317888E-4,0.0016918297959696937,2.3354625101645302E-4,0.0022152591213795616,0.0014460292816443573
897,1.0662935293139179E-4,0.0016575927093703128,2.3047696450767544E-4,0.0021467497605252447,0.0014003793428894675
898,1.0364262536739439E-4,0.001623840916317437,2.27459695759043E-4,0.0020799900766062195,0.001356268843988378
899,1.0073709832307255E-4,0.0015905997382029645,2.2449282091505953E-4,0.0020159702243246922,0.0013136399612983627
900,9.791064651525162E-5,0.0015579854788453317,2.2157482991322917E-4,0.0019537882002692354,0.0012724377515965983
901,9.516120831455044E-5,0.0015260302141270107,2.187044598032697E-4,0.0018936889078832295,0.001232609521737212
902,9.248676556355319E-5,0.0014947739138476243,2.1588030005811272E-4,0.0018362775553554332,0.0011941050434496432
903,8.988536676470652E-5,0.0014642478351133568,2.1310109018398766E-4,0.0017812545014693427,0.00115687580374438
904,8.735509617394552E-5,0.0014344359030970168,2.103658483819339E-4,0.001728211861179465,0.0011208757700366192
905,8.48940866312824E-5,0.0014053616842735885,2.0767341859915132E-4,0.0016769672449673547,9.762061367748686E-4
