% Model,SOFC - BV-MS Simulation 4.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 1 2024, 21:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
112,2.4773467406581786E-4,0.0014335757770025015,3.900984032925144E-4,0.004590661656189054,0.0044018789153036746
113,2.0596552239604427E-4,0.0011968564414677663,3.470918573399743E-4,0.004087483307704214,0.0036398253805035963
114,1.711993516438293E-4,0.0010712125027432886,3.0913480698033225E-4,0.003559180644884294,0.0030117641642011007
115,1.422688113245547E-4,9.712425483661585E-4,2.755505776224037E-4,0.003051311774809255,0.002493421131716814
116,1.1820129334019007E-4,8.787075346600008E-4,2.45870854020922E-4,0.002586612534224539,0.0020651767348889155
117,9.818527017985354E-5,7.920259571276236E-4,2.1953715767373253E-4,0.002176254334994947,0.0017110729190204404
118,8.154342444950286E-5,7.121399161166655E-4,1.9622396731864286E-4,0.001821864715355673,0.0014180745322637332
119,6.771049472857584E-5,6.395187422422153E-4,1.754699888643352E-4,0.0015199031996049799,0.0011755021889380986
120,5.621507776724583E-5,5.74105990772676E-4,1.5707214195158792E-4,0.0012651153410787677,8.743931195470575E-4
121,3.711786338008483E-5,5.103614689938746E-4,1.4080456408549385E-4,9.501106092994958E-4,7.558697055274198E-4
NaN,NaN,NaN,NaN,NaN,NaN
122,0.07909485399077656,0.10821226943425626,0.0013183514860095852,0.07188753544180926,0.01620888516230852
123,9.917056511687713E-4,0.05900037336094199,8.798494600150203E-4,0.04455544177300794,0.014037199152641159
124,7.264690825547571E-4,0.032245459222261436,7.181954064014495E-4,0.022890090513076628,0.01167711820977635
125,6.165126639549208E-4,0.017114882731674993,5.86320437303051E-4,0.011104661135453166,0.009735645344497027
126,5.242813008334684E-4,0.008591859020107563,5.176473346950847E-4,0.007108283572052302,0.008135084503295564
127,4.450774098217055E-4,0.004338430131213561,4.568202327512624E-4,0.006496071448660689,0.006810490728457254
128,3.777190692042182E-4,0.0025151673252256897,4.0319571503997056E-4,0.00627710401413331,0.005711002070866892
129,3.204419428980242E-4,0.001940793007691717,3.560878496623488E-4,0.005860503763468864,0.0047956380782112245
130,2.717516580153891E-4,0.0017712457344287937,3.147183159106941E-4,0.0053026277762589745,0.004031545631834235
131,2.303777101100739E-4,0.0016538416874037891,2.7842514985984145E-4,0.004688919794091498,0.0033923437157060655
132,1.9523740425989776E-4,0.0015218241197373075,2.4653560798292164E-4,0.0040811870802500635,0.002856680531110684
133,1.6540629605871503E-4,0.0013792211228507106,2.1852411830601822E-4,0.003512017614467963,0.0024071444637291392
134,1.4009430396093748E-4,0.0012371693879080691,1.9385914597294855E-4,0.0030020973671944498,0.0020294410664740063
135,1.1862635900763684E-4,0.0011029758869428748,1.721530755510113E-4,0.0025548949994747584,0.001711775854495242
136,1.0042594698567377E-4,9.800053013962937E-4,1.5298978104704474E-4,0.002168937621679512,0.0014443819590954274
137,8.500126020447051E-5,8.693163703276147E-4,1.3609380451155078E-4,0.0018376249721368779,0.001219144453618414
138,7.193305165179511E-5,7.705924415381427E-4,1.2113402242103361E-4,0.001555626889571924,9.236011821708593E-4
139,4.842791027577919E-5,6.674564427892482E-4,1.0816248639572396E-4,0.0011832843029972154,8.095059401680337E-4
140,4.2499691292047234E-5,5.870334338360551E-4,9.658229651676527E-5,9.570426186966336E-4,7.092045254549433E-4
NaN,NaN,NaN,NaN,NaN,NaN
141,0.07160769251758288,0.158449978916314,0.0012273949070847985,0.10114565787351844,0.015375448332673888
142,0.0011359658363342764,0.08921830304094476,8.089171803230429E-4,0.0684895751676197,0.013442076232084346
143,8.800161759449057E-4,0.04898771614080477,6.538644716775502E-4,0.037128644040605965,0.011337995314713498
144,7.643424462185399E-4,0.02532253156161375,5.280072390167846E-4,0.01804471747935924,0.009589085257090882
145,6.647252900438849E-4,0.011961944243479185,4.60998698532532E-4,0.010084120408088716,0.008130709084649518
146,5.771229886564359E-4,0.005664427272747856,4.020470322798747E-4,0.008602427531338957,0.00690921235065967
147,5.007265116342511E-4,0.0037390206032769015,3.504872216310289E-4,0.008515280876946614,0.005882579619315507
148,4.3414647999754177E-4,0.0036159840988365245,3.055625476436923E-4,0.00818075214848669,0.0050168065975444666
149,3.7617002793048887E-4,0.0036264021408512434,2.664793292801951E-4,0.007578939455700726,0.004284508986416202
150,3.2573179701461577E-4,0.0034772241490191673,2.3251045869985128E-4,0.0068380608591766855,0.0036635194323297485
151,2.818929087915603E-4,0.0032173026057593576,2.0298509151587993E-4,0.006048281584826101,0.003135780560757038
152,2.438251795826292E-4,0.0029110644324764966,1.7732343004235574E-4,0.005284418555971309,0.0026864625275263474
153,2.107977706727013E-4,0.0025987221365703322,1.5500314224493913E-4,0.0045857226962907225,0.002303306756613256
154,1.8216653024445752E-4,0.002301157192813231,1.355847089249396E-4,0.003961606867182867,0.0019761212972117773
155,1.5736457723776077E-4,0.0020276749862880475,1.18673884692788E-4,0.003416152582951032,0.0016963972256159123
156,1.3589399685524833E-4,0.0017813702464907915,1.0394347055615612E-4,0.002943820283652839,0.001457001639633123
157,1.1731826618203512E-4,0.001562107033379767,9.109776384305186E-5,0.0025359643572288454,0.0012519337137724448
158,1.0125544576618572E-4,0.001368269794452686,7.989298126294503E-5,0.002183811676270298,9.658350607433412E-4
159,6.954347813660694E-5,0.0011403009180277123,7.047188296972424E-5,0.0016791334622116441,8.581807834181456E-4
160,6.194461849104008E-5,9.752665186504202E-4,6.216696406032059E-5,0.0013803905741193805,7.62373465353544E-4
161,5.517290327672621E-5,8.472666379802938E-4,5.483849059850015E-5,0.0011801733489708015,6.773403550200311E-4
162,4.913393162772891E-5,7.429894120779347E-4,4.8373036542928825E-5,0.0010309136760105193,6.018840414085738E-4
163,2.6494072895255256E-5,6.072969867662271E-4,4.301476044926565E-5,7.375154080691093E-4,5.615177940624311E-4
NaN,NaN,NaN,NaN,NaN,NaN
164,0.06557214772118762,0.28342805750336936,0.0011170407090092002,0.15715277228555735,0.013700200928679894
165,0.0013686030602029552,0.1761689401569166,7.210880389418848E-4,0.1187478722499274,0.012025344934077682
166,0.0011262041113800155,0.10000240189022358,5.726526601160247E-4,0.07024287944047077,0.010240448839005496
167,0.00100364573105613,0.04803589748498898,4.923022860865449E-4,0.03464681365315478,0.008747686098973554
168,8.932661487074922E-4,0.019853297099225842,4.216306447224716E-4,0.016360996273120577,0.00749242008552911
169,7.940320684317121E-4,0.010591053793313739,3.600816997872095E-4,0.012621361582050216,0.006432609026210443
170,7.04850146968762E-4,0.011729292616235608,3.068255840577089E-4,0.013698075608314977,0.005534379845464574
171,6.248227722420253E-4,0.012917881219569114,2.609354436053021E-4,0.014060063602816917,0.004770426821983497
172,5.531446523643991E-4,0.012865281431263904,2.215061383078193E-4,0.013460204472429724,0.004118645137709513
173,4.890720832995876E-4,0.012095948851634869,1.8769517490135865E-4,0.012354869278449795,0.003561035700101744
174,4.319120566898341E-4,0.011022474048342933,1.5874821980059513E-4,0.011019674651279801,0.003082836830155426
175,3.8101745415827825E-4,0.009871110383536788,1.339997135085267E-4,0.009715712837504312,0.0026718667769905224
176,3.357849841241755E-4,0.00875404964160692,1.1286825539193964E-4,0.008499132487203109,0.0023180044509663066
177,2.9565395680253894E-4,0.007720254766303734,9.484578477506556E-5,0.00741235858553274,0.0020127968284106485
178,2.6010558867103494E-4,0.006786269935757902,7.949272102131916E-5,0.006455411737501577,0.0017491537790404865
179,2.2866239824146246E-4,0.005953284078872461,6.643171587720487E-5,0.005616085952698713,0.0015211048012433856
180,2.0088714358580442E-4,0.00521618494265342,5.5339100937547884E-5,0.0048823780571966065,0.0013236052083129325
181,1.7638130941203842E-4,0.004567118254008685,4.593406776984317E-5,0.004247238775585745,0.0011523778759667768
182,1.547833385156342E-4,0.003997185827124227,3.7975331402356974E-5,0.0036966541233417975,9.012498400650218E-4
183,1.0808020458405766E-4,0.0032634709560223065,3.18120211845116E-5,0.0028524619424979843,8.089140247159216E-4
184,9.746300366775562E-5,0.002753914072022373,2.6526583738950105E-5,0.0023693465491792885,7.260365128564723E-4
185,8.788800343374296E-5,0.0023747369715289885,2.199808874379496E-5,0.0020509355827138124,6.518241674458072E-4
186,7.923695441464638E-5,0.0020764530570908392,1.812650920123922E-5,0.001813791075656002,5.853404863877229E-4
187,4.32850509271568E-5,0.0016054836247425288,1.5360193778681237E-5,0.0013012424907312753,5.492900947307831E-4
188,4.068488212705645E-5,0.0013131910819893116,1.2951208041424015E-5,0.001033158593194862,5.153401172805767E-4
189,3.8250292964163726E-5,0.0011179989801573368,1.085016554905005E-5,8.833914484434555E-4,4.83501540056214E-4
