% Model,SOFC - BV-MS Simulation 2.mph
% Version,COMSOL 6.2.0.339
% Date,"Jan 31 2024, 23:10"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
96,1.5134169099259465E-4,9.944443474327132E-4,3.5871775741116E-4,0.0029934052605850013,0.003253173937969451
97,1.234007814552282E-4,8.470394162224187E-4,3.202508941740025E-4,0.002575674574865277,0.0026459355693377188
98,1.0060132063547E-4,7.418875693198875E-4,2.8592948934402904E-4,0.002181116514771516,0.0021528460958149913
99,8.199992674904178E-5,6.556903858537091E-4,2.556693013919279E-4,0.001826504713177712,0.001752129615627263
100,6.682610846539403E-5,5.814292280842862E-4,2.2852939915589884E-4,0.0015177534061997068,0.0014262860148864544
101,5.445085341751887E-5,5.166595565778314E-4,2.0465923289694852E-4,0.0012540763561723844,0.0011612018906041546
102,4.435972597067544E-5,4.598970722546639E-4,1.8309905702661926E-4,0.001032155137585245,8.484270718119171E-4
103,2.8720443090140746E-5,4.080133268987734E-4,1.643491600745792E-4,7.675945597571707E-4,7.234207044947486E-4
NaN,NaN,NaN,NaN,NaN,NaN
104,0.0878306875041399,0.08264171573966989,0.001346278157368959,0.05805254027374362,0.016707210143119218
105,8.989944497007628E-4,0.04407057314963742,9.009659004535568E-4,0.032273772596817456,0.014305985874246196
106,5.838008012485917E-4,0.024060418467504185,7.381989613454666E-4,0.016030091244449925,0.011704252728410003
107,4.841140233572007E-4,0.013006056512211112,6.053306116516908E-4,0.007829199664282591,0.009597066644383244
108,4.0313781314093845E-4,0.006784617458163873,5.370761176717703E-4,0.005193555246547132,0.007886052409526917
109,3.3483351387866665E-4,0.0036281657655271586,4.764242829716977E-4,0.004726973609789831,0.006491157139345265
110,2.781042126545006E-4,0.0021401013936030704,4.2267100072391383E-4,0.004488326350824542,0.005350761365251742
111,2.3096271115111695E-4,0.0015091105414073369,3.752398562672461E-4,0.004128145014979583,0.004415823651839972
112,1.9177988514254457E-4,0.0012389485039390742,3.3332537041331996E-4,0.0036824194616663524,0.0036475291713792364
113,1.5921268662685929E-4,0.0010843799615692991,2.9638687717411095E-4,0.003212032497117864,0.003015022454718006
114,1.321483734401938E-4,9.630229099792114E-4,2.636941834219841E-4,0.0027572033132369196,0.0024935735978617608
115,1.096624109816731E-4,8.552224729036181E-4,2.3486400407396918E-4,0.0023417803580715693,0.0020632165090409423
116,9.098493900392162E-5,7.578496250942559E-4,2.092604887675031E-4,0.0019743766832769406,0.0017077345064338348
117,7.547489261158576E-5,6.707545551475445E-4,1.8667753139454623E-4,0.001656066127916689,0.001413897328870697
118,6.259802327008779E-5,5.935661492629373E-4,1.6653243549289774E-4,0.0013838321883406412,0.001170875656388747
119,5.190977151697696E-5,5.256961165317896E-4,1.4878807200711873E-4,0.001153449165737686,8.703173271009646E-4
120,3.4217595975895284E-5,4.606084555159403E-4,1.3302320427858216E-4,8.664857089531128E-4,7.517526192889519E-4
NaN,NaN,NaN,NaN,NaN,NaN
121,0.0786406562792869,0.10935171889817417,0.001274740665096959,0.07445110636367124,0.016396470923727802
122,9.932332993151838E-4,0.059206073696708224,8.45115161062505E-4,0.04539507112944967,0.014194775805614752
123,6.835487891581036E-4,0.03235945153083564,6.881261669961696E-4,0.024735494596795228,0.011784588297308454
124,5.788599140225931E-4,0.01722951447269507,5.60497807116429E-4,0.012100323302101642,0.00981099606092816
125,4.918427266158986E-4,0.008703740093849844,4.941171651013566E-4,0.007007712388110307,0.008188646838494776
126,4.1700293187419703E-4,0.004458410393150813,4.354165698990442E-4,0.005879207285999654,0.006848432917065141
127,3.534756217149786E-4,0.0026186619768337575,3.8370833460629506E-4,0.00561323692070776,0.005737424588749232
128,2.995397969342023E-4,0.0019944397670652045,3.383281931343504E-4,0.005266491646356434,0.004813432059828067
129,2.5375207420458073E-4,0.001777066691890307,2.985024332408602E-4,0.004787122400111456,0.004042870194543859
130,2.148931500431045E-4,0.001627194435460408,2.635976319740172E-4,0.004245062295178634,0.003398846033331575
131,1.8192792619732716E-4,0.001473856301830452,2.3295132025950686E-4,0.003702079672125577,0.0028596377454506248
132,1.539749430719157E-4,0.0013170915797324093,2.0607081984619274E-4,0.00319264970673028,0.002407531213355
133,1.302824956620981E-4,0.0011657693595559604,1.8241697118076108E-4,0.0027318979812628132,0.0020280036665681817
134,1.1020953884279264E-4,0.0010259058902077473,1.6164038959408256E-4,0.002326516137661473,0.0017090847372207727
135,9.320944652774918E-5,8.999775794457806E-4,1.4330213053333744E-4,0.00197509839093214,0.001440867865991596
136,7.881671013123363E-5,7.88452466174476E-4,1.271834900863523E-4,0.0016737899136768316,0.00121513180662352
137,6.663500279625379E-5,6.904649611739293E-4,1.12903953882103E-4,0.0014167449913167656,9.200324252530209E-4
138,4.4807387959778615E-5,5.877645007004334E-4,1.0058884014969464E-4,0.001075334021251258,8.058092186162587E-4
139,3.929286699077654E-5,5.10090894332946E-4,8.956433728530565E-5,8.692275505291837E-4,7.054662299527725E-4
NaN,NaN,NaN,NaN,NaN,NaN
140,0.0713951246501602,0.15966401111705153,0.0011843681840485944,0.09662190727592503,0.01555320153363318
141,0.0011244344249618755,0.08955101228009484,7.745312940833258E-4,0.06455555880107881,0.013583100242395448
142,8.299905286016683E-4,0.04920421018981836,6.242872420181787E-4,0.036160664156654004,0.011435079028766056
143,7.20579375810719E-4,0.024793409037293348,5.458377228772783E-4,0.017649389001797737,0.009659991977680558
144,6.251163620133514E-4,0.011812668855402013,4.764233132531385E-4,0.009359328085809582,0.008182366468708999
145,5.421032310599036E-4,0.005804772540713561,4.155091806399364E-4,0.007569946748792236,0.006946821594656842
146,4.698454776441521E-4,0.00397117639256937,3.623211989412948E-4,0.007500981896914641,0.005909604079068119
147,4.069653346727632E-4,0.0037581594095261184,3.159967850852841E-4,0.00729707996001759,0.005035737589730315
148,3.5227970483143393E-4,0.003681079647727956,2.756975189361491E-4,0.006807851707933603,0.004297225700343999
149,3.047587012201662E-4,0.003475763449649431,2.4065255710219838E-4,0.006154732450544259,0.0036714803535796464
150,2.6349983678142827E-4,0.0031814903563524588,2.101724202368288E-4,0.005448570274002906,0.003140129283348547
151,2.277095548304422E-4,0.0028544482157573463,1.8365576870322357E-4,0.004758803512533817,0.0026880858602531935
152,1.966890761963083E-4,0.00252974099520975,1.6057435760591737E-4,0.004129993072187123,0.00230290652701934
153,1.6982395055833933E-4,0.002225157076883501,1.4047274273112738E-4,0.0035710962131051812,0.001974246865151735
154,1.465741670373744E-4,0.0019482063919470227,1.229576874347494E-4,0.0030815546253808593,0.0016934760071651267
155,1.2646613374581576E-4,0.0017008832954572368,1.0768606333287455E-4,0.0026563896002247214,0.0014533659986351957
156,1.0908525070758432E-4,0.001482345279686931,9.436089193243215E-5,0.002288224769234995,0.0012478432259460195
157,9.40692814065442E-5,0.001290436212830092,8.272718788014587E-5,0.0019699682210165266,9.62271244669615E-4
158,6.454689795442059E-5,0.001062901451948899,7.291261354071805E-5,0.0015106642903212858,8.544400024466441E-4
159,5.745408709119461E-5,9.009375109977933E-4,6.426322542909675E-5,0.0012408906433496812,7.585455025176747E-4
160,5.113886749294909E-5,7.773604141355562E-4,5.663721144290803E-5,0.001061351179223061,6.735023232924512E-4
161,4.551162038694454E-5,6.780665115824831E-4,4.9912557855460454E-5,9.27842021049287E-4,5.98095221692566E-4
NaN,NaN,NaN,NaN,NaN,NaN
162,0.0655639207541006,0.28359307511257403,9.775250303798188E-4,0.1561451375540728,0.013899026645451002
163,0.0013405039971257076,0.17471454257580682,7.438221353532313E-4,0.10751957369454863,0.012169814546890891
164,0.0010663477958795663,0.10034170374711719,5.873700129465153E-4,0.062252446906114436,0.010344656930137025
165,9.491032417373865E-4,0.04900578445754255,5.046048848505314E-4,0.030991380795510177,0.008825925859584305
166,8.436914390884544E-4,0.021440670660990306,4.3233523201961E-4,0.014609956490781246,0.007551938226695128
167,7.49186067654345E-4,0.01223317538074533,3.6965085297254526E-4,0.010864039088313241,0.006477839071373284
168,6.644039814971346E-4,0.012482633045549711,3.155289628975674E-4,0.011633099407243207,0.005568528282870274
