% Model,i0ref search.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 2 2024, 17:01"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
163,1.7386669414159084E-4,0.0016703937067201692,3.67694634953607E-4,0.003382073727331431,0.00367039184002697
164,1.5803408607127436E-4,0.0015832515241871253,3.599766619085486E-4,0.0030745530234933933,0.003319653612240688
165,1.4362820407659802E-4,0.0015461864137308755,3.525116878612456E-4,0.0027890771716472104,0.0030036064816693487
166,1.3052058757803225E-4,0.0015257800395738809,3.4529120798201297E-4,0.0025286406321471137,0.0027186361852498866
167,1.1859562802492561E-4,0.0015077515864841634,3.3830422185664367E-4,0.0022914706626719432,0.0024614670013739775
168,1.0774652406987225E-4,0.001487009835376309,3.3153914257649217E-4,0.0020771395992250593,0.002229267239047444
169,9.787774635925612E-5,0.0014639402523656244,3.249842399799223E-4,0.0018835934286825786,0.002019506379147211
170,8.890177239690526E-5,0.0014391127431936956,3.186282067392724E-4,0.0017085571534043295,0.0018299112327923252
171,8.073828581031907E-5,0.0014131215402499926,3.124599240576888E-4,0.0015491845717308453,0.0016584605849167388
172,7.331436094493168E-5,0.0013865622919567453,3.064697965503124E-4,0.0014046128399887018,0.0015033390598721903
173,6.656321198814399E-5,0.0013598917488930004,3.006475373973934E-4,0.0012740197227368048,0.0013629345238763246
174,6.042446718973994E-5,0.0013333648356769264,2.9498453559322145E-4,0.0011559606287179667,0.0012357955906116172
175,5.4842962029961E-5,0.0013072440108317159,2.8947082830127783E-4,0.0010489358925769461,0.00112063227610066
176,4.976892872222896E-5,0.0012817122961609206,2.8409687950608527E-4,9.517978392870592E-4,9.130389830677833E-4
177,3.580992001452746E-5,0.0012502710242735303,2.78890150229683E-4,7.761390262207112E-4,8.452832056880479E-4
178,3.3148925961997116E-5,0.0012241373499619014,2.738072539739031E-4,6.702068649273557E-4,7.822760901125805E-4
179,3.0683819581328535E-5,0.0012009592117928458,2.688390365913751E-4,5.984755517821457E-4,7.239598837766216E-4
180,2.8399096287962196E-5,0.0011795582573752776,2.639811675893073E-4,5.445485269188788E-4,6.700302179394808E-4
181,2.6282018632713753E-5,0.0011591280698812745,2.5922780595995503E-4,5.004443078281911E-4,6.201518446794758E-4
182,1.4579029143804986E-5,0.0011347251058682183,2.5460866173672E-4,3.766223436066548E-4,5.921621844401991E-4
183,1.3916827199967012E-5,0.0011141653272345152,2.500817590688791E-4,3.101859884934727E-4,5.651400617422075E-4
184,1.3284415915226911E-5,0.0010956010207579642,2.4564447116955454E-4,2.721713837015033E-4,5.392550039053828E-4
185,1.267975167940705E-5,0.001078204852919583,2.412933342777638E-4,2.4848056081295795E-4,5.145299181965927E-4
186,1.2102256267698155E-5,0.0010615422759432224,2.3702460107438537E-4,2.3209188286462833E-4,4.909376994323904E-4
187,1.1550997070021471E-5,0.0010454030962155322,2.3283580647746386E-4,2.194932429361474E-4,4.6843340313543414E-4
188,1.1024906025328858E-5,0.0010296709708614187,2.287245059681942E-4,2.0892081528246575E-4,4.4696690118009726E-4
189,1.0522920311612496E-5,0.0010142703747071306,2.2468884926878292E-4,1.9948584857798225E-4,4.2648656529008184E-4
190,1.0043958261378978E-5,9.991276361100982E-4,2.2072679405305505E-4,1.907564808464259E-4,4.069438510739964E-4
NaN,NaN,NaN,NaN,NaN,NaN
191,0.06969668189603091,0.1313817195090978,3.950164773484428E-4,0.09440194894737815,0.010436752208712877
192,7.006982665083906E-4,0.07910399591183766,3.782328979302256E-4,0.059696917100116056,0.00961023225666348
193,4.8176183159910434E-4,0.047909702648833215,3.66163623994684E-4,0.032898890306860856,0.008660910272779323
194,4.4041909526738355E-4,0.030634459863969236,3.5562944916499106E-4,0.0164783988217516,0.007829748113966807
195,4.048691880172467E-4,0.020708154884990008,3.4619832298723335E-4,0.007973800776605776,0.007095281237853277
196,3.727766142264509E-4,0.014301427577684156,3.372491480422899E-4,0.005069113060089628,0.00644031914480524
197,3.434189022718352E-4,0.009913278950234972,3.286727801567101E-4,0.00495133978692684,0.005853543860632032
