% Model,SOFC - BV-Fick.mph
% Version,COMSOL 6.2.0.339
% Date,"Feb 6 2024, 04:27"
% Table,"Solution 1/Stationary Solver 5, Segregated solver - "
% Iteration number,Error: Current Distribution,"Error: Velocity U_a, Pressure P_a",Error: Mass Fractions,"Error: Velocity U_f, Pressure P_f",Error: Mass Fractions (2)
202,2.743068956376533E-4,0.008623513286285897,4.480588756292034E-5,0.0071110613579540415,1.4101558673222778E-4
203,2.267490864494032E-4,0.004568548138022426,3.719138650927244E-5,0.0034524072034623167,1.1180916885514655E-4
204,1.8670157392169088E-4,0.002375196851006361,3.081665651408318E-5,0.0016476951310622232,8.89185497668196E-5
205,1.532418773491428E-4,0.001198568861936665,2.5520952330688023E-5,7.770456446391649E-4,7.089269822050713E-5
206,1.2546002371281365E-4,5.742444681233333E-4,2.1128101475488828E-5,3.769983998982042E-4,5.664168960563683E-5
207,1.0250879565252656E-4,2.49227546374302E-4,1.7494158278826585E-5,2.1367852161180675E-4,4.533913751626446E-5
208,8.362924874387602E-5,8.804921812311901E-5,1.4488061206096673E-5,1.559383318162268E-4,3.635120620387057E-5
NaN,NaN,NaN,NaN,NaN,NaN
209,0.07945896731109853,0.06498826157015501,7.49447608702294E-5,0.055248357935279865,2.5486560334790474E-4
210,6.778523377372156E-4,0.03470060272469084,6.203936769713508E-5,0.032906335840444806,2.1321934298517545E-4
211,3.79784729763373E-4,0.01890197589218061,5.173982074452881E-5,0.0166858363746528,1.6878048281526945E-4
212,3.1715759550587995E-4,0.010090453522997348,4.2930023697132687E-5,0.008209361114409279,1.3413150981466613E-4
213,2.641097577159252E-4,0.0052701086720761845,3.552561083883144E-5,0.0039395710582908385,1.0698966869229782E-4
214,2.1907393851963914E-4,0.0026691569163652764,2.9346163870615628E-5,0.0018451837892348168,8.560458676729487E-5
215,1.811206406340338E-4,0.0012842163020997787,2.4227251550454143E-5,8.567064349023309E-4,6.866903569348947E-5
216,1.4933663988055254E-4,5.606657258978569E-4,1.9995939822428927E-5,4.33601390717108E-4,5.520350581088546E-5
217,1.228679820702104E-4,1.985933158950951E-4,1.6506148476604178E-5,2.879280648850175E-4,4.44656841913025E-5
218,1.009318154457364E-4,6.911000441839032E-5,1.3629008489234643E-5,2.4004960315647205E-4,3.587877936181257E-5
219,8.281693552714737E-5,1.0031019317129426E-4,1.1258788399870089E-5,2.1008924901756753E-4,2.8995389621780405E-5
NaN,NaN,NaN,NaN,NaN,NaN
220,0.07183428430895585,0.0786512342166145,7.00503295187514E-5,0.06534325983290284,2.282484897553279E-4
221,7.653355736119415E-4,0.042044557777498985,5.763685886305229E-5,0.03911927156539682,1.92048635506371E-4
222,4.365948250985085E-4,0.022874057009630043,4.7850717691039E-5,0.01972847114012725,1.529239021267984E-4
223,3.674207423772022E-4,0.012083204530804722,3.952615901934743E-5,0.009574515504644695,1.2227636051209277E-4
224,3.0850672408679834E-4,0.006166157099845438,3.255501965187798E-5,0.0044830248230951575,9.813915511653683E-5
225,2.579776619989449E-4,0.002986462265372357,2.6762867133777515E-5,0.0020262147402661103,7.903172753161162E-5
226,2.1502847158156785E-4,0.0013140251987176774,2.1983893720965167E-5,9.320333622623388E-4,6.382734520456411E-5
227,1.7875441861317816E-4,4.6826152209015034E-4,1.8052422693274438E-5,5.485285573976656E-4,5.1673234857807205E-5
